CustomerID,Frequency,Monetary,Recency,Cluster,ClusterLabel
14155.0,6,118.75,266,1,Occasional
14156.0,1400,117379.63,10,2,Big Spenders
14157.0,48,432.88,20,0,Loyal
14158.0,41,507.66,40,0,Loyal
14159.0,1204,4693.01,20,0,Loyal
14161.0,108,1110.52,216,1,Occasional
14162.0,25,289.36,174,1,Occasional
14163.0,52,2445.91,87,0,Loyal
14164.0,29,1631.77,71,0,Loyal
14165.0,25,122.53999999999999,276,1,Occasional
14167.0,52,574.84,39,0,Loyal
14171.0,58,363.79,98,0,Loyal
14173.0,29,450.84,11,0,Loyal
14174.0,26,134.46,33,0,Loyal
14175.0,149,3222.3,60,0,Loyal
14176.0,31,576.9000000000001,297,1,Occasional
14177.0,42,559.41,86,0,Loyal
14178.0,327,1620.93,9,0,Loyal
14179.0,165,719.78,41,0,Loyal
14180.0,240,4748.52,11,0,Loyal
14184.0,24,452.89,67,0,Loyal
14185.0,3,197.65,331,1,Occasional
14188.0,65,2054.36,31,0,Loyal
14189.0,265,4654.08,2,0,Loyal
14191.0,259,4684.76,2,0,Loyal
14193.0,42,853.39,68,0,Loyal
14194.0,579,11349.52,5,0,Loyal
14195.0,7,1012.0,202,1,Occasional
14196.0,6,335.52,107,0,Loyal
14198.0,39,701.4,18,0,Loyal
14199.0,2,185.39999999999998,218,1,Occasional
14201.0,37,747.44,60,0,Loyal
14204.0,44,161.03,2,0,Loyal
14205.0,24,466.7,17,0,Loyal
14206.0,20,328.15999999999997,239,1,Occasional
14208.0,10,151.74,95,0,Loyal
14209.0,87,2073.43,11,0,Loyal
14210.0,102,1905.8400000000001,106,0,Loyal
14211.0,112,2241.1,53,0,Loyal
14212.0,9,1070.48,90,0,Loyal
14214.0,67,1004.38,31,0,Loyal
14215.0,108,1789.72,12,0,Loyal
14216.0,59,1839.3,3,0,Loyal
14217.0,100,2004.98,2,0,Loyal
14218.0,12,169.48000000000002,43,0,Loyal
14219.0,7,89.94,4,0,Loyal
14220.0,21,632.4,247,1,Occasional
14221.0,193,3432.8,42,0,Loyal
14222.0,41,683.17,177,1,Occasional
14223.0,60,991.13,92,0,Loyal
14224.0,118,1050.12,110,0,Loyal
14226.0,67,2232.19,29,0,Loyal
14227.0,175,3350.96,26,0,Loyal
14229.0,40,1547.2,52,0,Loyal
14231.0,50,925.71,184,1,Occasional
14232.0,115,2048.07,43,0,Loyal
14233.0,35,1462.72,49,0,Loyal
14234.0,159,775.46,22,0,Loyal
14235.0,79,3144.86,75,0,Loyal
14236.0,15,490.86,81,0,Loyal
14237.0,9,161.0,373,1,Occasional
14238.0,8,146.85,326,1,Occasional
14239.0,112,2380.85,43,0,Loyal
14240.0,42,890.34,30,0,Loyal
14241.0,10,213.70000000000002,184,1,Occasional
14242.0,16,280.55,235,1,Occasional
14243.0,141,2588.77,9,0,Loyal
14245.0,108,1693.45,220,1,Occasional
14246.0,75,1474.06,111,0,Loyal
14247.0,20,136.76999999999998,278,1,Occasional
14248.0,8,302.58,318,1,Occasional
14250.0,111,1904.05,7,0,Loyal
14251.0,78,2879.7000000000003,2,0,Loyal
14256.0,53,969.0600000000001,260,1,Occasional
14257.0,106,3099.7200000000003,64,0,Loyal
14258.0,111,12669.98,9,0,Loyal
14259.0,5,120.0,142,1,Occasional
14261.0,52,1163.45,51,0,Loyal
14262.0,143,2618.23,8,0,Loyal
14264.0,17,333.97,155,1,Occasional
14265.0,31,530.18,109,0,Loyal
14267.0,55,1516.24,163,1,Occasional
14270.0,29,492.65000000000003,332,1,Occasional
14271.0,10,112.32,226,1,Occasional
14272.0,33,437.96,74,0,Loyal
14273.0,29,559.97,51,0,Loyal
14276.0,64,1119.74,99,0,Loyal
14277.0,225,4216.2,15,0,Loyal
14280.0,8,134.04,197,1,Occasional
14282.0,156,3729.34,3,0,Loyal
14284.0,32,595.25,31,0,Loyal
14285.0,27,1910.01,21,0,Loyal
14286.0,280,4628.75,24,0,Loyal
14287.0,9,176.63,8,0,Loyal
14288.0,16,426.6,213,1,Occasional
14289.0,47,911.26,9,0,Loyal
14290.0,101,2314.65,11,0,Loyal
14291.0,237,3883.25,2,0,Loyal
14292.0,100,4871.93,8,0,Loyal
14293.0,61,1046.56,3,0,Loyal
14295.0,5,166.20000000000002,40,0,Loyal
14297.0,62,1305.33,18,0,Loyal
14298.0,1637,51527.3,8,0,Loyal
14299.0,143,3965.62,8,0,Loyal
14300.0,3,43.2,19,0,Loyal
14301.0,13,640.14,117,0,Loyal
14304.0,17,383.45,223,1,Occasional
14305.0,105,1858.96,71,0,Loyal
14306.0,33,2093.32,51,0,Loyal
14307.0,180,2995.72,89,0,Loyal
14309.0,117,2352.53,8,0,Loyal
14311.0,20,310.26,243,1,Occasional
14312.0,87,1611.59,47,0,Loyal
14314.0,8,120.0,107,0,Loyal
14315.0,101,2481.13,45,0,Loyal
14317.0,24,508.58000000000004,65,0,Loyal
14320.0,31,477.79,207,1,Occasional
14321.0,123,1530.75,11,0,Loyal
14323.0,36,605.0600000000001,115,0,Loyal
14326.0,8,183.85,242,1,Occasional
14327.0,12,311.65,163,1,Occasional
14329.0,259,5014.84,17,0,Loyal
14331.0,28,462.65999999999997,124,0,Loyal
14332.0,26,866.31,23,0,Loyal
14333.0,15,415.2,68,0,Loyal
14334.0,162,2552.21,17,0,Loyal
14335.0,63,468.26,16,0,Loyal
14336.0,90,1614.91,17,0,Loyal
14338.0,31,588.22,161,1,Occasional
14339.0,14,309.52,243,1,Occasional
14340.0,6,134.7,219,1,Occasional
14341.0,129,2182.28,45,0,Loyal
14342.0,21,668.5600000000001,21,0,Loyal
14344.0,71,889.9300000000001,127,0,Loyal
14345.0,6,108.97999999999999,39,0,Loyal
14346.0,60,1021.58,121,0,Loyal
14348.0,18,409.57,260,1,Occasional
14349.0,31,133.5,10,0,Loyal
14350.0,18,282.93,274,1,Occasional
14351.0,1,51.0,165,1,Occasional
14352.0,47,1078.96,157,1,Occasional
14353.0,6,90.6,215,1,Occasional
14354.0,9,163.62,6,0,Loyal
14355.0,11,174.4,366,1,Occasional
14356.0,33,701.23,80,0,Loyal
14357.0,41,225.77,43,0,Loyal
14359.0,55,912.18,19,0,Loyal
14360.0,118,2128.23,32,0,Loyal
14362.0,41,161.2,22,0,Loyal
14364.0,69,3717.35,109,0,Loyal
14367.0,524,9261.52,8,0,Loyal
14368.0,8,155.0,320,1,Occasional
14371.0,4,100.5,295,1,Occasional
14373.0,4,76.55,358,1,Occasional
14375.0,75,257.68,185,1,Occasional
14377.0,11,617.05,191,1,Occasional
14379.0,46,348.1,44,0,Loyal
14381.0,56,202.68,52,0,Loyal
14382.0,131,626.0699999999999,26,0,Loyal
14383.0,59,1247.69,38,0,Loyal
14385.0,14,202.11,9,0,Loyal
14386.0,7,142.4,297,1,Occasional
14387.0,140,1770.56,33,0,Loyal
14388.0,186,3212.84,10,0,Loyal
14389.0,45,1043.46,65,0,Loyal
14390.0,286,4652.82,10,0,Loyal
14393.0,5,67.95,218,1,Occasional
14395.0,350,3507.71,2,0,Loyal
14396.0,73,487.99,65,0,Loyal
14397.0,87,2612.96,3,0,Loyal
14400.0,25,574.7,149,1,Occasional
14401.0,182,4051.48,4,0,Loyal
14403.0,20,1475.81,130,0,Loyal
14404.0,103,1474.32,34,0,Loyal
14406.0,8,156.75,119,0,Loyal
14407.0,73,2157.73,107,0,Loyal
14408.0,107,2606.53,11,0,Loyal
14409.0,54,2059.4500000000003,71,0,Loyal
14410.0,194,1105.07,92,0,Loyal
14411.0,14,1063.0,311,1,Occasional
14412.0,43,770.03,43,0,Loyal
14413.0,23,122.7,362,1,Occasional
14414.0,97,1496.98,92,0,Loyal
14415.0,590,5900.28,1,0,Loyal
14416.0,14,490.22,22,0,Loyal
14418.0,124,1937.25,4,0,Loyal
14419.0,206,1058.06,11,0,Loyal
14420.0,29,387.52,99,0,Loyal
14421.0,27,813.11,57,0,Loyal
14422.0,222,4263.64,1,0,Loyal
14423.0,3,265.2,218,1,Occasional
14424.0,1,322.08,18,0,Loyal
14426.0,224,4481.67,24,0,Loyal
14427.0,17,363.34000000000003,50,0,Loyal
14428.0,144,1244.83,7,0,Loyal
14431.0,17,470.36,303,1,Occasional
14432.0,382,2255.51,10,0,Loyal
14434.0,12,1372.8,22,0,Loyal
14436.0,9,89.06,99,0,Loyal
14437.0,5,63.0,366,1,Occasional
14438.0,9,131.9,306,1,Occasional
14439.0,32,2661.24,320,1,Occasional
14440.0,55,2357.6800000000003,8,0,Loyal
14441.0,51,1712.89,1,0,Loyal
14442.0,63,1589.82,205,1,Occasional
14443.0,93,1420.2,54,0,Loyal
14446.0,293,1039.58,1,0,Loyal
14447.0,70,1163.23,19,0,Loyal
14448.0,20,375.35,9,0,Loyal
14449.0,258,907.1,19,0,Loyal
14450.0,40,483.25,181,1,Occasional
14451.0,109,662.59,60,0,Loyal
14452.0,62,264.44,11,0,Loyal
14453.0,22,119.93,190,1,Occasional
14456.0,970,3062.4,5,0,Loyal
14457.0,4,113.64,311,1,Occasional
14459.0,37,1837.92,155,1,Occasional
14460.0,16,434.34,110,0,Loyal
14461.0,180,2103.06,148,0,Loyal
14462.0,240,2004.02,66,0,Loyal
14463.0,6,529.62,98,0,Loyal
14465.0,130,1058.6200000000001,247,1,Occasional
14466.0,72,2272.4,29,0,Loyal
14467.0,90,598.76,18,0,Loyal
14470.0,43,461.19,12,0,Loyal
14472.0,281,1936.84,104,0,Loyal
14473.0,7,234.34000000000003,74,0,Loyal
14474.0,29,547.66,46,0,Loyal
14475.0,42,925.85,72,0,Loyal
14476.0,19,215.7,257,1,Occasional
14477.0,10,1309.6,20,0,Loyal
14479.0,18,316.25,254,1,Occasional
14480.0,13,279.05,11,0,Loyal
14481.0,30,636.51,165,1,Occasional
14482.0,144,2068.15,18,0,Loyal
14483.0,9,137.1,282,1,Occasional
14484.0,14,321.92,50,0,Loyal
14485.0,47,165.75,39,0,Loyal
14487.0,144,1196.33,27,0,Loyal
14488.0,46,1064.28,68,0,Loyal
14489.0,30,463.38,207,1,Occasional
14491.0,17,340.93,175,1,Occasional
14493.0,120,2383.2400000000002,7,0,Loyal
14494.0,7,139.56,26,0,Loyal
14495.0,6,123.8,51,0,Loyal
14496.0,19,538.8100000000001,312,1,Occasional
14497.0,29,475.37,309,1,Occasional
14498.0,193,1957.32,43,0,Loyal
14499.0,194,815.32,26,0,Loyal
14500.0,7,356.85,88,0,Loyal
14501.0,10,251.21,184,1,Occasional
14502.0,624,2470.67,20,0,Loyal
14503.0,164,3543.26,3,0,Loyal
14504.0,107,673.26,47,0,Loyal
14505.0,799,5905.64,17,0,Loyal
14506.0,316,2012.17,17,0,Loyal
14507.0,96,1383.18,24,0,Loyal
14508.0,57,276.42,22,0,Loyal
14511.0,68,1314.81,11,0,Loyal
14512.0,23,275.28,188,1,Occasional
14513.0,12,455.59000000000003,101,0,Loyal
14514.0,73,1055.35,61,0,Loyal
14515.0,101,2102.09,18,0,Loyal
14517.0,18,330.45,33,0,Loyal
14518.0,16,174.37,64,0,Loyal
14520.0,4,270.6,2,0,Loyal
14522.0,17,974.54,24,0,Loyal
14523.0,12,241.09,108,0,Loyal
14524.0,203,1867.68,32,0,Loyal
14525.0,291,4332.2,20,0,Loyal
14527.0,972,8508.82,3,0,Loyal
14528.0,18,364.21999999999997,37,0,Loyal
14529.0,229,620.04,60,0,Loyal
14530.0,216,2925.91,26,0,Loyal
14532.0,64,932.85,236,1,Occasional
14533.0,62,1949.72,25,0,Loyal
14534.0,519,4447.05,3,0,Loyal
14535.0,330,2864.19,60,0,Loyal
14536.0,19,171.8,260,1,Occasional
14537.0,10,355.56,58,0,Loyal
14538.0,19,388.25,65,0,Loyal
14539.0,32,537.48,16,0,Loyal
14540.0,76,996.26,10,0,Loyal
14541.0,111,1461.65,59,0,Loyal
14542.0,5,103.25,186,1,Occasional
14543.0,72,3630.33,29,0,Loyal
14544.0,114,2024.45,24,0,Loyal
14546.0,399,2578.09,5,0,Loyal
14547.0,366,4007.54,4,0,Loyal
14548.0,4,652.8,151,1,Occasional
14549.0,56,289.24,311,1,Occasional
14550.0,48,765.62,11,0,Loyal
14551.0,10,186.23,18,0,Loyal
14552.0,58,165.07,152,1,Occasional
14553.0,113,859.27,19,0,Loyal
14554.0,216,2381.04,10,0,Loyal
14555.0,21,324.14,57,0,Loyal
14557.0,16,788.38,85,0,Loyal
14560.0,74,2237.77,7,0,Loyal
14561.0,69,1080.76,76,0,Loyal
14562.0,423,5074.77,4,0,Loyal
14565.0,127,3099.12,96,0,Loyal
14566.0,4,1432.0,111,0,Loyal
14567.0,33,1530.3600000000001,57,0,Loyal
14569.0,12,227.39,1,0,Loyal
14570.0,29,218.06,281,1,Occasional
14572.0,270,2832.84,3,0,Loyal
14573.0,235,1653.42,180,1,Occasional
14576.0,1,35.400000000000006,372,1,Occasional
14577.0,123,859.71,13,0,Loyal
14578.0,24,168.63,3,0,Loyal
14581.0,17,138.6,17,0,Loyal
14582.0,6,114.11,41,0,Loyal
14583.0,330,1052.55,6,0,Loyal
14584.0,100,1042.26,169,1,Occasional
14585.0,29,157.05,50,0,Loyal
14586.0,19,237.36,277,1,Occasional
14587.0,383,1601.14,19,0,Loyal
14589.0,3,39.75,372,1,Occasional
14591.0,197,1447.14,15,0,Loyal
14592.0,164,570.46,35,0,Loyal
14593.0,152,617.99,22,0,Loyal
14594.0,53,379.83,7,0,Loyal
14595.0,102,1740.6,20,0,Loyal
14597.0,55,883.15,11,0,Loyal
14598.0,50,221.97,44,0,Loyal
14600.0,25,393.33000000000004,306,1,Occasional
14601.0,7,213.96,11,0,Loyal
14603.0,2,660.0,275,1,Occasional
14606.0,2700,12156.65,1,0,Loyal
14607.0,86,16569.5,16,0,Loyal
14608.0,20,1785.15,4,0,Loyal
14609.0,4,601.56,72,0,Loyal
14616.0,3,406.08000000000004,243,1,Occasional
14618.0,16,553.44,9,0,Loyal
14619.0,20,394.44,246,1,Occasional
14620.0,26,412.78000000000003,206,1,Occasional
14621.0,92,1788.3600000000001,1,0,Loyal
14622.0,21,320.58000000000004,185,1,Occasional
14623.0,134,889.25,32,0,Loyal
14624.0,13,225.85,57,0,Loyal
14625.0,53,899.63,196,1,Occasional
14626.0,122,2791.27,24,0,Loyal
14628.0,24,671.96,91,0,Loyal
14629.0,152,959.01,4,0,Loyal
14631.0,41,1006.98,51,0,Loyal
14632.0,8,114.56,263,1,Occasional
14633.0,20,344.90000000000003,266,1,Occasional
14636.0,28,609.85,36,0,Loyal
14638.0,16,443.6,51,0,Loyal
14639.0,172,2984.49,52,0,Loyal
14640.0,106,2125.08,24,0,Loyal
14641.0,7,110.46,22,0,Loyal
14642.0,2,96.12,59,0,Loyal
14643.0,31,693.8100000000001,170,1,Occasional
14644.0,26,830.76,68,0,Loyal
14645.0,30,597.09,157,1,Occasional
14646.0,2080,280206.02,2,2,Big Spenders
14647.0,30,243.22,201,1,Occasional
14649.0,199,1417.29,5,0,Loyal
14651.0,102,654.6,67,0,Loyal
14652.0,29,114.18,77,0,Loyal
14653.0,237,1947.55,1,0,Loyal
14655.0,49,1932.23,8,0,Loyal
14656.0,80,291.05,169,1,Occasional
14657.0,126,848.22,18,0,Loyal
14658.0,29,247.15,5,0,Loyal
14659.0,253,2529.93,9,0,Loyal
14660.0,30,285.74,87,0,Loyal
14661.0,4,107.95,27,0,Loyal
14662.0,168,771.17,29,0,Loyal
14664.0,99,637.89,20,0,Loyal
14665.0,90,1835.7,61,0,Loyal
14666.0,14,195.25,24,0,Loyal
14667.0,573,9241.2,11,0,Loyal
14669.0,170,1269.99,242,1,Occasional
14670.0,132,411.53,280,1,Occasional
14672.0,61,765.55,235,1,Occasional
14673.0,74,1736.4,3,0,Loyal
14675.0,102,604.75,16,0,Loyal
14676.0,42,2548.2400000000002,31,0,Loyal
14680.0,258,28754.11,25,0,Loyal
14681.0,7,498.95,71,0,Loyal
14682.0,2,52.0,188,1,Occasional
14684.0,421,1236.28,26,0,Loyal
14687.0,15,628.38,107,0,Loyal
14688.0,327,5630.87,8,0,Loyal
14689.0,13,112.8,209,1,Occasional
14690.0,50,371.7,44,0,Loyal
14691.0,71,2114.33,31,0,Loyal
14692.0,68,591.55,137,0,Loyal
14693.0,8,172.9,265,1,Occasional
14696.0,130,2078.95,4,0,Loyal
14697.0,22,188.60999999999999,218,1,Occasional
14698.0,210,1250.76,2,0,Loyal
14699.0,8,109.13000000000001,214,1,Occasional
14700.0,115,2235.3,32,0,Loyal
14701.0,335,2549.37,11,0,Loyal
14702.0,347,3292.14,1,0,Loyal
14703.0,22,318.17,15,0,Loyal
14704.0,415,1546.91,11,0,Loyal
14705.0,1,179.0,199,1,Occasional
14708.0,28,1126.37,3,0,Loyal
14709.0,196,4921.04,15,0,Loyal
14710.0,139,606.13,14,0,Loyal
14711.0,357,2868.8,10,0,Loyal
14712.0,25,917.07,29,0,Loyal
14713.0,339,2666.36,9,0,Loyal
14714.0,10,160.19,24,0,Loyal
14715.0,71,867.38,25,0,Loyal
14716.0,55,329.68,43,0,Loyal
14719.0,237,1602.13,2,0,Loyal
14720.0,37,663.81,6,0,Loyal
14722.0,29,187.92000000000002,147,1,Occasional
14723.0,278,1158.3,10,0,Loyal
14725.0,52,718.08,25,0,Loyal
14727.0,10,268.58,274,1,Occasional
14729.0,71,313.49,374,1,Occasional
14730.0,501,2005.06,1,0,Loyal
14731.0,45,380.02,47,0,Loyal
14732.0,147,2702.4900000000002,8,0,Loyal
14733.0,202,9585.91,16,0,Loyal
14735.0,194,6065.69,4,0,Loyal
14737.0,17,1164.55,4,0,Loyal
14738.0,54,1314.45,43,0,Loyal
14739.0,60,3902.28,4,0,Loyal
14740.0,89,1448.21,197,1,Occasional
14741.0,59,1400.34,12,0,Loyal
14744.0,26,1099.98,16,0,Loyal
14745.0,69,1220.26,113,0,Loyal
14747.0,18,328.2,249,1,Occasional
14748.0,89,1415.75,29,0,Loyal
14752.0,5,389.64,44,0,Loyal
14753.0,30,563.15,87,0,Loyal
14754.0,41,638.05,45,0,Loyal
14755.0,235,5010.28,10,0,Loyal
14756.0,38,738.96,15,0,Loyal
14757.0,19,420.5,75,0,Loyal
14758.0,71,1484.06,145,1,Occasional
14759.0,102,1625.97,5,0,Loyal
14760.0,5,89.2,297,1,Occasional
14761.0,11,255.9,59,0,Loyal
14762.0,21,300.52,264,1,Occasional
14764.0,6,278.3,47,0,Loyal
14765.0,39,254.11,29,0,Loyal
14766.0,135,2473.37,8,0,Loyal
14768.0,5,192.60000000000002,17,0,Loyal
14769.0,1090,10674.75,3,0,Loyal
14770.0,52,876.42,232,1,Occasional
14772.0,9,139.26,112,0,Loyal
14775.0,60,1011.9,58,0,Loyal
14776.0,117,2538.3,51,0,Loyal
14778.0,35,730.86,127,0,Loyal
14779.0,41,386.15,281,1,Occasional
14780.0,27,447.68,55,0,Loyal
14782.0,6,200.10000000000002,320,1,Occasional
14784.0,15,289.99,26,0,Loyal
14785.0,3,77.4,10,0,Loyal
14788.0,30,679.4399999999999,7,0,Loyal
14789.0,6,197.64,29,0,Loyal
14790.0,46,745.06,17,0,Loyal
14792.0,2,6.2,64,0,Loyal
14793.0,14,228.99,21,0,Loyal
14794.0,80,1319.91,3,0,Loyal
14795.0,6,131.45000000000002,166,1,Occasional
14796.0,1141,8022.49,1,0,Loyal
14798.0,12,173.74,53,0,Loyal
14799.0,13,157.7,51,0,Loyal
14800.0,385,4339.74,48,0,Loyal
14801.0,59,193.14,61,0,Loyal
14803.0,44,845.55,162,1,Occasional
14804.0,12,353.27,9,0,Loyal
14805.0,47,554.65,15,0,Loyal
14806.0,11,193.39000000000001,75,0,Loyal
14808.0,235,2741.17,40,0,Loyal
14810.0,255,2087.88,41,0,Loyal
14813.0,30,155.43,370,1,Occasional
14815.0,53,778.5,37,0,Loyal
14816.0,4,271.85,197,1,Occasional
14817.0,63,1110.34,200,1,Occasional
14818.0,48,657.8,74,0,Loyal
14819.0,13,272.07,64,0,Loyal
14820.0,29,507.29,21,0,Loyal
14821.0,2,48.800000000000004,367,1,Occasional
14823.0,70,321.43,180,1,Occasional
14824.0,29,1127.71,10,0,Loyal
14825.0,121,2226.91,4,0,Loyal
14828.0,17,2139.76,197,1,Occasional
14829.0,42,697.55,29,0,Loyal
14830.0,40,197.13,53,0,Loyal
14834.0,67,1720.3,18,0,Loyal
14836.0,6,102.44999999999999,10,0,Loyal
14837.0,108,1649.5,90,0,Loyal
14840.0,4,62.85,268,1,Occasional
14841.0,138,3295.76,53,0,Loyal
14842.0,145,2824.69,44,0,Loyal
14844.0,130,3189.81,64,0,Loyal
14847.0,13,309.4,149,1,Occasional
14849.0,388,7930.54,22,0,Loyal
14850.0,21,325.75,312,1,Occasional
14851.0,28,511.35,23,0,Loyal
14852.0,143,2836.69,58,0,Loyal
14853.0,9,475.8,24,0,Loyal
14854.0,127,2759.83,78,0,Loyal
14855.0,20,645.65,119,0,Loyal
14856.0,66,1311.3799999999999,36,0,Loyal
14857.0,60,1173.12,60,0,Loyal
14859.0,58,1353.74,13,0,Loyal
14860.0,11,170.32,19,0,Loyal
14861.0,6,125.79,52,0,Loyal
14862.0,48,841.1999999999999,26,0,Loyal
14863.0,11,266.76,29,0,Loyal
14865.0,4,52.2,7,0,Loyal
14866.0,99,14389.9,11,0,Loyal
14867.0,36,710.28,186,1,Occasional
14868.0,144,2953.59,3,0,Loyal
14869.0,71,725.7,9,0,Loyal
14870.0,13,327.25,262,1,Occasional
14871.0,98,522.38,3,0,Loyal
14873.0,28,519.68,210,1,Occasional
14875.0,47,1465.3200000000002,108,0,Loyal
14878.0,124,1485.54,13,0,Loyal
14880.0,47,706.19,77,0,Loyal
14881.0,17,255.4,20,0,Loyal
14882.0,11,589.7,27,0,Loyal
14883.0,53,761.59,19,0,Loyal
14885.0,15,765.3199999999999,132,0,Loyal
14886.0,18,364.8,253,1,Occasional
14887.0,6,1862.0,79,0,Loyal
14888.0,20,369.2,207,1,Occasional
14889.0,10,135.9,336,1,Occasional
14890.0,7,125.65,254,1,Occasional
14891.0,33,554.38,148,1,Occasional
14893.0,73,1237.8500000000001,10,0,Loyal
14894.0,23,655.75,85,0,Loyal
14895.0,498,11138.710000000001,8,0,Loyal
14896.0,43,468.77000000000004,205,1,Occasional
14897.0,55,1366.38,8,0,Loyal
14898.0,116,1303.52,23,0,Loyal
14901.0,96,1421.29,11,0,Loyal
14902.0,20,332.66,26,0,Loyal
14903.0,355,2810.63,21,0,Loyal
14904.0,69,1025.44,2,0,Loyal
14905.0,17,616.15,158,1,Occasional
14907.0,165,3501.1,3,0,Loyal
14908.0,9,277.8,74,0,Loyal
14910.0,30,434.35,3,0,Loyal
14911.0,5677,143825.06,1,2,Big Spenders
14912.0,27,867.85,17,0,Loyal
14913.0,87,1227.43,36,0,Loyal
14915.0,12,307.48,91,0,Loyal
14916.0,77,1268.98,71,0,Loyal
14918.0,45,1610.15,116,0,Loyal
14920.0,57,977.77,213,1,Occasional
14921.0,78,1316.07,30,0,Loyal
14923.0,44,749.1,51,0,Loyal
14924.0,10,310.05,246,1,Occasional
14929.0,11,223.88,32,0,Loyal
14930.0,128,2372.86,109,0,Loyal
14931.0,41,1257.68,5,0,Loyal
14932.0,17,363.53,366,1,Occasional
14934.0,87,1890.94,82,0,Loyal
14935.0,10,1784.71,297,1,Occasional
14936.0,364,8137.02,34,0,Loyal
14937.0,34,1621.88,57,0,Loyal
14944.0,170,5900.25,30,0,Loyal
14946.0,3,100.9,14,0,Loyal
14947.0,14,290.82,72,0,Loyal
14948.0,63,1101.97,23,0,Loyal
14950.0,19,371.2,19,0,Loyal
14951.0,20,311.69,79,0,Loyal
14952.0,138,8099.49,60,0,Loyal
14953.0,55,289.82,25,0,Loyal
14954.0,85,336.17,12,0,Loyal
14957.0,12,58.49,253,1,Occasional
14958.0,42,499.68,147,1,Occasional
14959.0,59,695.42,64,0,Loyal
14960.0,27,221.27,8,0,Loyal
14961.0,312,7044.68,11,0,Loyal
14962.0,5,126.7,271,1,Occasional
14963.0,198,1487.8,10,0,Loyal
14964.0,13,206.21,247,1,Occasional
14965.0,83,599.0,96,0,Loyal
14966.0,38,191.32,15,0,Loyal
14967.0,6,463.8,50,0,Loyal
14968.0,37,147.59,30,0,Loyal
14970.0,34,1592.06,68,0,Loyal
14971.0,160,1116.57,35,0,Loyal
14972.0,18,114.77,128,0,Loyal
14973.0,32,1314.45,107,0,Loyal
14974.0,21,114.39,37,0,Loyal
14975.0,11,279.94,57,0,Loyal
14976.0,72,790.86,57,0,Loyal
14978.0,216,1931.42,72,0,Loyal
14981.0,8,102.12,246,1,Occasional
14984.0,41,213.27,19,0,Loyal
14985.0,87,296.75,198,1,Occasional
14987.0,4,326.4,16,0,Loyal
14988.0,40,334.54,212,1,Occasional
14995.0,61,233.23000000000002,39,0,Loyal
14997.0,26,546.1999999999999,46,0,Loyal
14998.0,75,429.87,170,1,Occasional
15000.0,77,490.52,48,0,Loyal
15002.0,115,1641.76,116,0,Loyal
15004.0,158,1246.32,147,0,Loyal
15005.0,1119,6316.57,16,0,Loyal
15006.0,144,502.09,51,0,Loyal
15007.0,12,156.91,159,1,Occasional
15009.0,182,1261.78,12,0,Loyal
15010.0,20,308.94,36,0,Loyal
15012.0,128,423.04,54,0,Loyal
15014.0,35,260.17,43,0,Loyal
15016.0,20,170.04,173,1,Occasional
15017.0,20,125.58,34,0,Loyal
15018.0,31,496.21000000000004,39,0,Loyal
15019.0,70,266.0,267,1,Occasional
15021.0,472,1914.82,9,0,Loyal
15022.0,135,905.04,12,0,Loyal
15023.0,562,6802.76,3,0,Loyal
15024.0,155,1661.33,10,0,Loyal
15025.0,72,377.01,33,0,Loyal
15026.0,61,469.0,80,0,Loyal
15027.0,35,1066.1499999999999,31,0,Loyal
15028.0,48,627.13,8,0,Loyal
15030.0,7,518.28,72,0,Loyal
15031.0,111,668.14,4,0,Loyal
15032.0,52,4959.1,256,1,Occasional
15033.0,510,2586.67,5,0,Loyal
15034.0,394,4308.61,16,0,Loyal
15035.0,27,252.73000000000002,90,0,Loyal
15036.0,127,465.55,72,0,Loyal
15038.0,130,705.49,59,0,Loyal
15039.0,1502,19914.44,10,0,Loyal
15041.0,67,180.35,170,1,Occasional
15042.0,5,135.93,199,1,Occasional
15043.0,3,537.0,31,0,Loyal
15044.0,453,7700.2300000000005,19,0,Loyal
15045.0,12,735.66,152,1,Occasional
15046.0,206,5213.7699999999995,9,0,Loyal
15047.0,22,343.62,270,1,Occasional
15048.0,97,384.05,65,0,Loyal
15049.0,3,121.17000000000002,274,1,Occasional
15050.0,78,1782.09,25,0,Loyal
15051.0,143,1391.61,23,0,Loyal
15052.0,30,215.78,319,1,Occasional
15053.0,71,697.79,5,0,Loyal
15054.0,114,302.1,12,0,Loyal
15057.0,25,1489.5,275,1,Occasional
15058.0,276,2124.9900000000002,25,0,Loyal
15059.0,237,1337.72,41,0,Loyal
15060.0,121,303.09,8,0,Loyal
15061.0,403,54534.14,4,0,Loyal
15062.0,57,987.86,71,0,Loyal
15063.0,5,370.79999999999995,213,1,Occasional
15065.0,155,3158.13,38,0,Loyal
15066.0,42,893.59,53,0,Loyal
15067.0,82,1744.76,78,0,Loyal
15068.0,104,553.36,46,0,Loyal
15069.0,70,1109.53,179,1,Occasional
15070.0,1,106.2,373,1,Occasional
15071.0,26,982.07,94,0,Loyal
15073.0,54,1043.41,10,0,Loyal
15074.0,42,748.87,105,0,Loyal
15075.0,27,773.03,78,0,Loyal
15076.0,49,880.85,173,1,Occasional
15078.0,440,9743.11,7,0,Loyal
15079.0,47,895.61,213,1,Occasional
15081.0,33,504.8,22,0,Loyal
15083.0,5,88.2,257,1,Occasional
15087.0,15,306.94,282,1,Occasional
